score,title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use,year,archive_identifier,source_group,downloads
80,Complete poetical works. Including poems and versions of poems now published for the first time. Edited with textual and bibliographical notes by Ernest Hartley Coleridge,"Coleridge, Samuel Taylor, 1772-1834; Coleridge, Ernest Hartley, 1846-1920",https://archive.org/download/completepoetical01coleuoft/completepoetical01coleuoft_djvu.txt,KJV / Textual Issues,KJV / English Bible History,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain English Bible history or textual study resource. Use with discernment and document source context.,1912,completepoetical01coleuoft,KJV English Bible,3587
80,"The English Bible : an external and critical history of the various English translations of Scripture, with remarks on the need of revising the English New Testament","Eadie, John, 1810-1876",https://archive.org/download/theenglishbiblea02eadiuoft/theenglishbiblea02eadiuoft_djvu.txt,KJV / Textual Issues,KJV / English Bible History,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain English Bible history or textual study resource. Use with discernment and document source context.,1876,theenglishbiblea02eadiuoft,KJV English Bible,3498
80,"The history of the English Bible: extending from earliest Saxon translations to the present Anglo-American revision, with special reference to the Protestant religion and the English language","Condit, Blackford, 1829-1903",https://archive.org/download/cu31924029271919/cu31924029271919_djvu.txt,KJV / Textual Issues,KJV / English Bible History,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain English Bible history or textual study resource. Use with discernment and document source context.,1882,cu31924029271919,KJV English Bible,3436
80,The causes of the corruption of the traditional text of the Holy Gospels; being the sequel to the traditional text of the Holy Gospels,"Burgon, John William, 1813-1888; Miller, Edward, 1825-1901",https://archive.org/download/causesofcorrupti00burgiala/causesofcorrupti00burgiala_djvu.txt,KJV / Textual Issues,KJV / English Bible History,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain English Bible history or textual study resource. Use with discernment and document source context.,1896,causesofcorrupti00burgiala,KJV English Bible,3402
80,"The interlinear Bible : the authorized version and the revised version, together with the marginal notes of both versions, and central reference",Royal College of Physicians of London,https://archive.org/download/b2265026x/b2265026x_djvu.txt,KJV / Textual Issues,KJV / English Bible History,verified public domain,reviewed,Use with discernment;OCR spot-check,Public-domain English Bible history or textual study resource. Use with discernment and document source context.,1906,b2265026x,KJV English Bible,3227
65,The Pilgrim's Progress,"Bunyan, John",https://www.gutenberg.org/ebooks/21171,Christian Living,Bunyan Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-21171,Project Gutenberg curated top-up,2816
65,Pilgerreise zur seligen Ewigkeit,"Bunyan, John",https://www.gutenberg.org/ebooks/70845,Christian Living,Bunyan Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-70845,Project Gutenberg curated top-up,592
65,"De Heilige Oorlog, gevoerd door Koning Elschaddai tegen Diábolus","Bunyan, John",https://www.gutenberg.org/ebooks/56282,Christian Living,Bunyan Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-56282,Project Gutenberg curated top-up,367
65,Kristityn vaellus: Tästä maailmasta siihen kun tuleva on,"Bunyan, John",https://www.gutenberg.org/ebooks/51157,Christian Living,Bunyan Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-51157,Project Gutenberg curated top-up,285
65,Lone Pine: The Story of a Lost Mine,"Townshend, R. B. (Richard Baxter)",https://www.gutenberg.org/ebooks/42268,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-42268,Project Gutenberg curated top-up,494
65,"Gunpowder Treason and Plot, and Other Stories for Boys","Avery, Harold; Townshend, R. B. (Richard Baxter); Whishaw, Frederick",https://www.gutenberg.org/ebooks/36341,Christian Living,Richard Baxter Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-36341,Project Gutenberg curated top-up,472
65,The Eagle's eye,"Cooper, Courtney Ryley; Flynn, William J. (William James)",https://www.gutenberg.org/ebooks/70527,Christian Living,Ryle Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-70527,Project Gutenberg curated top-up,473
65,Anthropology and the Classics: Six Lectures Delivered Before the University of Oxford,"Lang, Andrew; Murray, Gilbert; Fowler, W. Warde (William Warde); Jevons, F. B. (Frank Byron); Evans, Arthur, Sir; Myres, John Linton, Sir",https://www.gutenberg.org/ebooks/53646,Prayer,Andrew Murray Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-53646,Project Gutenberg curated top-up,611
65,August First,"Andrews, Mary Raymond Shipman; Murray, Roy Irving",https://www.gutenberg.org/ebooks/18529,Prayer,Andrew Murray Collection,verified public domain,reviewed,Use with discernment,"Project Gutenberg public-domain Christian classic or ministry resource for reading, study, and teaching preparation.",,pg-18529,Project Gutenberg curated top-up,399
